author_id;event;reason_for_lying;condition;text;confidence;range;confidence_range
58e52aa56112f70001f47096;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;About 6 months ago I was due to submit a piece of work which was to be the final in my portfolio to becoming a psychologist. There was a lot of pressure to get this in on time, because due to staff shortages, the psychology team were running at a reduced capacity and if I submitted  on time, then I would be able to step up into the qualified role. I had difficulty initially, because my supervisor was on long-term sick, and it was a struggle to get the organisation to identify another supervisor for me. This again was due to wider staffing issues within the organisation. Eventually a supervisor was identified and we began our supervisory relationship through completing a supervision contract. This is standard within the organisation, however as part of this contracting I introduced a condition to suggest that I be supported in achieving the submitting my work against the deadline. My new supervisor agreed to this, and helpfully, we spent time planning exactly how we could both work together to ensure this was acheivable.;-18;2;poorly confident
616ad7ac6299f99ce33cdc78;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;I had a task that was given to me on a Monday and was suppose to be due on Friday, the same week  it was given. On my way to go home on the Wednesday, two gentlemen came my way and snatched my laptop bag and ran away with it. I quickly ran to the police station to report a case of theft. Then on Thursday afternoon, I got a call from the police station saying they found the thief who was selling a laptop, similar to the one I described. I got my Laptop on friday morning and therefore couldn't do my task;-19;2;poorly confident
611d1134bcc4eda812acf219;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;deceptive;"It was a Sunday afternoon and I was relaxing at home. One of my friends gave me a call and asked if we could go for drinks. I was not in the mood, knowing that the next day is a Monday and I will be working. However, he insisted and mentioned that he would pick me up.
Upon arrival, I could notice that my friend was inebriated but I chose not to give that a lot of thought. It so happened that on our way, he was driving at a high speed which I was not happy with. I warned him but he did not listen.
As we approached one of the blind curves in the neighbourhood, my friend lost control of the vehicle and accelerated instead of putting on the brakes. That resulted in him hitting two people and the neighbours wall as well.";-19;2;poorly confident
60efeb93a344337b34458f55;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;"About a year ago I was involved in a car accident on my way to work one morning. 
I woke early that morning and realised that it was raining outside, I usually fear being on the road when it rains but I had no choice but to leave because I needed to be at work. After getting ready I requested an uber, which arrived a few minutes after requesting. I sat at the back of the uber, the driver was really friendly. Now although it was morning, it was still very dark outside. When we were about 10 minutes from the office we got into an accident, a truck overturned and we somehow got hit and the car slipped causing the car to overturn. I just felt a major hit at the back of my spine and the car was already upside down by the time I realised what had happened. The driver managed to get out but when I tried to open the door it was stuck, I was panicking at this point. I was wearing glasses before the accident happened and I didn't even realise that they flew off during the accident.";-19;2;poorly confident
5c50568e66d4560001d38743;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;About ten months ago i was told to make a reporting of one of our production lines. The date of presentation was settled on Monday. I got no specific details about it so i prepared the sheet on my own. I had everything covered. I went to the production, did all the research, collected all necessary data. Then I processed the data and prepared my excel sheet. After the report was done I still had a few days to go so i felt well prepared and did other things at my job. But then on thursday afternoon, i was told by my supervisor, that the presentation date was rescheduled on FRIDAY morning due to our directors who suddenly had to leave abroad on Monday. OK I told myself. That's OK cause I am prepared. Yeah, but on thrusday they also sent very specific instructions about what they want to see. And there was maybe a half of the data missing. There was no way to collect it in that afternoon so I had to start again on Friday morning. In the end I had to ask for delay of the meeting to another week and very gently pointed out that the instructions were sent too late and was very unclear from very beginning. Of course I was the wan who had to make an appology and do better in the future.;-19;2;poorly confident
60aea3068c18c4a83c630833;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;On the 29th of March I was scheduled for a C-section as well as a procedure to sterilize. I was admitted into the hospital at 6AM and had the procedure at 9PM ,during the process of giving birth I was made aware by the nurses and Dr that my oxygen levels are decreasing and needed be put on oxygen ,I was immediately put on oxygen while the Dr proceeded ,the baby was delivered, a healthy baby boy. I assume the next few minutes were the Dr sterilizing me , could smell something being burnt  but because of the epidural could obviously not feel any pain .I was then stitched up and taken back to the maternity ward. The following day I woke up to excruciating pain that would not go away on my abdominal area , the Drs checked everything except my scar , I was give a drip for pain and blood tests taken after 2 day of being in pain. Various tests were taken and one Dr was certain that the pain was due to a swollen appendix although x-rays were showing that the appendix is okay .She insisted on operating ,luckily my body was reacting well to the drip given and results came back showing an infection ,but it seems it was dropping down significantly over the days.;-20;2;poorly confident
64993fe6a6efc01015975195;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;Four months ago I missed an important report deadline due to my manager communicating incorrect information. I was told that the final report was only needed when we were going to meet with the external stakeholders and not for the meeting I was going to have with the CEO which was to only go over certain points I needed to add in that report. To my surprise in the meeting my CEO asks for the report so that we can investigate all that I have mentioned which I was totally confused by as this was not what I was told. This was very embarrassing as my manger also did not support me in communicating to the CEO that she had given me different instructions, she basically threw me under the bus infront of my CEO. The CEO was truly annoyed because she felt that I was wasting her time without the report.;-20;2;poorly confident
61681f59f7bc57738bf25f26;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;Last month, I was in a car accident exiting a mall. The street wasn't all that busy and it was a fairly calm day. I arrived at the four way intersection to a red light and stopped accordingly. When the light turned green, I proceeded to make my turn when a car from the adjacent side ignored their red light and continued passing through and hit my car in the rear.  When I exited to confront the individual, they sped away.;-20;2;poorly confident
5eb94413a6de9c000af1f187;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;"For the past few years I had a problem related to my genital area. At first I thought it was a minor issue and that it would fix itself but last year I decided to do something. I had to go to the doctor. The doctor diagnosed me and recommended circumcision for my problem. We made a plan and booked an appointment for hospitalization and surgery on a hospital. 

The day of the surgery I travelled to the hospital ready to have the surgery. They collected my personal details and told me to wait because my room was not ready for me yet. I had to wait 4 hours in the hospital's waiting room for a planned appointment. Everything was supposed to be planned and ready for me. After they assigned a bed to me I decided that it is okay and I will just forget it as long as I am done with this surgery.

After the surgery I woke up when the anesthesia wore off. As I woke up, I immediately felt a sharp pain on my genitals. I asked the nurse if that was normal and they confirmed that it is okay to hurt. I was in so much pain I was getting dizzy, I was on the verge of passing out. The nurse insisted it was okay and in the end let me go. I had to travel alone while dizzy and in indescribable pain in my most intimate body area.

As days passed and I was taking care of my surgical scars and area, I started to realize that there was an optical problem with my genitals. It looked like something went wrong with the surgery. I asked my doctor to examine me again. During the examination, he was hesitant in the way he was talking to me as if he was trying to hide a mistake that was made during my surgery. 

Now, a year or so later, I experience severe body dysmorphia in my genitals. I am very unsatisfied with the results in terms of aesthetics AND the way it feels. I regret my surgery. If only I knew what would happen I would never say yes. It is one of the biggest regrets of my life.";-20;2;poorly confident
60cd16e63d3924958e8d3d43;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;i was due to have my baby and i broke my ankle in the maternity hospital on my induction day. i stood on a plastic lid of a bottle and i fell to the ground screaming in pain. i underwent surgery and had metal pins and plates put into my ankle. i still have them to this day. every time i go through security in the airport it beeps and they physically check me and i have to explain to them that i have metal work in my ankle and they just laugh at me;-21;2;poorly confident
6129091a4488538bc7654940;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;"I had my yearly pap smear at the local general practitioner, but this time the results came back alarming - they found severely precancerous cells in the cervix, which they diagnosed as stage 2 vaginal squamous cell cancer. They urged an immediate radical procedure. I got an admission date at a day Clinic in Bloemfontein and was instructed not to eat or drink anything after midnight. I arrived at the clinic at 6am, feeling a knot of anxiety tightening in my stomach. After changing into a hospital gown that felt like sandpaper against my skin, I was left in a cold, dimly lit room, waiting for hours before anyone acknowledging my presence. Finally, after 8 hours of waiting because the doctor was ""behind schedule"", they wheeled my bed into a stark operating room where the lights were blindingly bright. The anesthesiologist seemed rushed and distracted, and as they administered the anesthesia, i felt a sharp, unexpected pain, unlike anything I'd been warned about.

When i woke up, i was immediately overcome with a crushing headache and intense nausea. My throat was raw from the breathing tube, my mouth felt like it was filled with cotton. The nurses seemed indifferent to my discomfort, taking their time to respond to my calls for help. The doctor finally arrived, looking exhausted and harried, and quickly told me the surgery was ""successful"" before rushing off without answering my questions. In the following days, i experienced severe abdominal pain and dizziness, far worse than i had anticipated. the surgical site became horribly swollen and discolored, and i developed a high fever that no one seemed concerned about. the recovery was brutal, with constant fatigue and a persistent feeling of weakness  that made simple tasks impossible.

despite all this, follow-up care was minimal and dismissive, leaving me to manage the overwhelming side effects on my own. it was a nightmarish experience that has left me wary of ever trusting medical professionals again.";-21;2;poorly confident
611dea84fa3e1d99dee1362b;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;The event took place on the 5th of October 2022, I was heavily pregnant and had already passed my date. I experienced pains early in the morning and immediately went to the hospital, the nurse checked me up and told me that I was not in active labour so I had to go back home. I went back home even though I could feel that the pains were extremely intense. I tried to hold for the entire day but it got too hectic later in the evening that I couldn't help but go back to the hospital. I unfortunately found the same nurse who had helped me in the morning so she didn't pay much attention to me until my water broke right in front of her. I was transferred to theatre for an emergency c-section, the doctor emphasized that I would have given birth naturally if the nurse had not been negligent. On the bright side, my son was alive and healthy.;-21;2;poorly confident
610c3dca3aa9f75d7057307d;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;it had been about 9 months since i had been to a hospital when i started feeling pains in my lower abdominal area. these pains were not as bad but with time became more and more unbearable. These pains were so bad that i started bleeding heavily and i didnt even think it had anything to do with me giving birth. I went to the doctor when i was told that the cause might be complications from giving birth the following day i had surgery but it was found that there was more than just damage it was bad that i had to stay in hospital for more than two weeks;-21;2;poorly confident
61335f0c0d6044240df555f8;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;Earlier this year, I had this unbearable pain on my side and back, it got worse to a point that I had to be hospitalised. The doctors ran tests and later diagnosed me with appendicitis, they told me that I had to undergo surgery to remove it. When I came out of surgery, the doctors told me that they were complications and I lost too much blood during the operation, and they had to use more blood than they had to.;-22;2;poorly confident
64e7533f36d388e8b31d3309;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;There was a time at work when I had a week to prepare for a presentation about Gig in my country's e-commerce scene. I spent the whole week so focused on this presentation, doing the best research I could to deliver the best work possible, I used the correct references, and I talked to Uber drivers and UberEats drivers to get insights from them because this was about them. The presentation was on Monday and we had to submit our presentations to the seminar facilitator on Sunday. Monday came and the facilitator lost some of our presentations due to his personal computer being hacked that was the only access we had to our presentations because we were told not to bring our personal computers, and we ended up not giving the presentations that we had worked so hard on.;-22;2;poorly confident
5ec3a28f46bca2016fc91c3f;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I had to have an anal fistula removed. I got it after I got salmonela by eating undercooked dough. I was in extreme pain for days and after I was tested by several doctors the only way to see what I had was an MRI. There it showed that the anal fistula was 8cm in diameter and I was rushed to get an operation to have it removed because if it popped it could cause sepsis and that is life threatening. The operation took 5 hours as it was deep in my large intestine so the surgery was more invasive than usually when the fistula is closer to the anus. That caused the hospitalisation and recovery time to be longer than what is normal in these situations plus I was prescribed heavy opioid painkiller as I was in extreme pain after the surgery and during the whole recovery time.;-22;3;moderately confident
65296d538ca4cc9d14c129aa;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;I was riding bicycle along Mogilska street in Krakow, Poland, towards the east. At the intersection I wanted to cross the street and i had a green traffic light. I entered the bicycle crossing when a car was coming from the opposite direction and its driver wanted to turn to his right, crossing my path. He was obligated to give way to me, which he didn't do and cut me off. I hit the door of his car, as a result of which I suffered extensive injuries and broke both of my arms. I also had several wounds that required stitches. As a result of the accident i was taken to the hospital where i had to undergo surgery.;-22;3;moderately confident
613758e7a80409ba7f5affb6;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I was hospitalized for a week and I had surgery, I had to remove fibroids in my womb because they over grown and can prevent me from getting pregnant. When they operated on me , there were complications and had to rush me to the ICU because I had severe bleeding. I remember on that day seeing so many nurses surrounding me and feeling so much pain , I did not know what was going on and all of a sudden it went dark, I thought I was dying. When I woke up I was surrounded by my family and they explained what happened to me but now I am fine , they managed to control the situation.;-22;3;moderately confident
61674f47e2887da2ffd9bd55;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;It was last year 12 October 2023 where I couldnt submit my 4th term report because of my supervisor who did not stipulate or state when was the due date for the report and I had to hear from my collegues that the due date has passed and when I went to my supervisor he said that he posted the due date on the group chat and I was so ignorant for me to see it.;-23;3;moderately confident
65e1ec9a1fce0d5fd8b31a08;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;i was hospitalized due to a growth that was forming on my eye that was the result of a patient attacking me at work and hitting me on the eye. After months of trying different treatment whose side effects almost caused the loss of my eye due to an infection that occurred. i then had to have emergency surgery to save my eye..;-23;3;moderately confident
66081d60098a640d7b013018;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;I had a deadline of April 30, 2023 to place an application in production environment. On the 29th, the tests had not yet been approved and we had to stay working all night. On the morning of the 30th we had a problem with the network connection and we were unable to access the test environment. It was only possible to carry out tests again around 3pm. At 5pm, the person responsible for the testing team requested a change to the application, which would involve a lot of time and resources. My team was up until 2am changing the application. When we made it available for testing, the testing team had already left. They only started testing at 10am. The application was only approved on May 2nd.;-23;3;moderately confident
651eda4af4a809dbba0bb002;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;I was working for an architectural firm as an architect and we had an interior design project. On the construction site, the next day we had to apply a leveling screed. It was a necessary step to move forward with flooring and wall finishings. There are several types of leveling screeds so the one we were going to use is a screed that was poured in a very thin layer and needs to be very careful when pouring and drying. This could cause problems in in-ground applications if not taken care of. Therefore we agreed with the person who would apply the screed, but when he arrived, he said that our construction site was not ready for screed pouring and that we had deficiencies, so he could not pour the screed that day. These deficiencies were due to not following the planned schedule. So he couldn't pour the screed and the other applications had been postponed.;-24;3;moderately confident
6074de03363deb52b54eccf4;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;"The accidente occured about 8 months ago, at around 8:00 pm in the pasteleira neighborhood in Portugal, while I was working as a courier. My girlfriend was sitting next to me in the car. I was driving down a street, heading towards a restaurant to collect an order, when a car in front of me suddenly stopped. The driver was startled by a van that was making as prohibited maneuver, reversing in the distance. Despite the van veing far away, the driver in front of me braked abruptly for no apparent reason. I tried to react quiclky and brake, but the road was extremely slippery due to heavy rain that had started moments before, whice caused my car to slide and collide with the back of the lady's car who had braked hard.
The impact was significant, resulting in considerable damage to my car: both headlights broke, the front bumper was severely dented, the hood was crumpled, and the fender shrank. Additionally, the impact caused a leak in my car's radiator, making it inoperable. The lady's car suffered more damage than initially appeared. the rear bumper was crushed, the trunk was misaligned, and the rear lights were destroyed. The van, however, did not suffer any visible damage.
After the collision, we called the police. The lady claimed that the accident was the fault of the man in the van, as his prohibited maneuver caused her to brake suddenly, When the police arrived, we probided our statements. The officers informed me that the insurance might blame me for the accident, given the circumstances. However, th elady and some witnesses clearly stated that the reckless behavior of the van driver was the true cause of the accident. After the police left, the lady and I went to a nearby gas station to fill out a friendly accident report. Once that was completed, I took my girlfriend home and then went to my house as well.
Reflecting, I realize that despite my efforts to aavoid the collision, the extremely slippery road conditions and the sudden stop by the driver in front were significant factores. The entire experience was stressful, from the initial shock of the collision to dealing with the police and filling out the accident report. It was clear riminder of how unpredictable driving can be and the importance of staying vigilant at all time, even when the actions of other drivers are ynexpected.
I emphasize that I should be compensated by the insurance, since I was the one who was least at fault and the most punished.";-24;3;moderately confident
648868e5d8e551227bf5da02;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;One morning on the way to work I stopped at a traffic light. When the light turned green for me to go, I took off slowly and out of nowhere a tax skipped the red robot in the opposite direction and smashed into me while I was in the middle of the intersection. He then stopped and an argument broke out between the two of us as he refused to wait for police officers or to go to the police station with me. He then proceeded to pull out a gun because i refused to let him leave the accident scene. I panicked, got into my vehicle and drove off. Later that evening after work, I went to open up a case and give my report of the accident to the police.;-24;3;moderately confident
60a7781a2f05a1f13e6a7b6d;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I was hospitalised 7 months ago because I had a very strong headache that gave me blurry vision, I explained everything to the doctor and he did some basic tests, took my blood and declared I was under too much stress and that there was nothing to worry about. I tried to do follow his advice but the headache never stopped. I went to a private doctor and he said I have an infection in my eye!;-24;3;moderately confident
652862f0f4665fbc3387cdfd;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;In the beginning of April 2023, I was driving home from the markets. I decided to take the quiet back roads through a residential area, as the main roads were clogged with traffic. As I approached a intersection with a give way sign, I stopped in place for about 3 seconds, moving my head left to right and in reverse to check for traffic. Thinking that the road was clear, a car popped out of nowhere and crashed into the back of my car. My car was badly damaged, and the two affected cars were out of action for the many months after. It took me six months to fix the car, and I wasted $2,000 in excess to get my car fixed.;-25;3;moderately confident
655109c370d8e75c387a3d18;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;it happened during a long trip from Thessaloniki to Patras. I was traveling with my family and we have done this trip many times. While i was driving outside of Amfilochia i saw a truck in the right lane and i've tried to pass it from the left lane then suddenly the truck driver lost control and was coming towards me in the left lane. I went as far to the left as  i could but finally i hit the side divider of the road where luckily noone gets hurt and the car has minor damage.;-25;3;moderately confident
615b622cad37e6586f139c40;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;"Halfway through the course I found myself with several exams and assignments around the same dates. Due to the different tests, I found myself leaving aside one of the tasks whose deadline was Friday at noon, after all the midterms.
Unfortunately for me, once Thrsday afternoon arrived, I had to attend to a medical emergency for my son and ended up all Thursday afternoon and night in the hospital. On Friday after having barely been able to rest due to my son I found myself some of the medical test were not carried out, I had to go to Algeciras and after arriving we were informed that the rains had caused a power cut and we had to go to Los Barrios to carry out the tests, resulting in me not being abble to turn the assignment on time.";-25;3;moderately confident
607717eaae6e81fa5a889d7f;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I woke Sunday morning with really bad pains on my lower abdomen, I couldn't understand what was happening with me. I decided to call the ambulance and it quickly came and took me to the hospital, we arrived and I was quickly taken to the ER and a doctor came to check me and I was told one of my fibroids had bursted and that was the reason behind me being in pain. I quickly booked for surgery that day but the surgery was performed the following day because I had eaten that day. Monday came came and I was operated in the morning and everything went well and the recovery was not that bad, it took me around 4 weeks to fully recover.;-25;3;moderately confident
6400d8a13c25654f809f2e14;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;A few months ago i got overwhelmed with new responsibilities given to me at work because of a layoff wave. It was a tough time for me because i was dealing with some personal issues and i could not focus on my work. When i got confronted about my failure to meet my deadline, I apologised and promished i would pick up the pace and do my best to never miss another deadline.;-26;3;moderately confident
609bfe6d81d94dabaaafe70c;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I woke up with excruciating pain in my stomach. The pain was so bad that I could not stand or walk, so I was taken to the hospital in an ambulance. I was in so much pain that the ER staff put me on morphine immediately. After a CT scan showed that I had acute appendicitis, I was immediately taken to surgery as the surgeon was worried that my appendix would burst in the next hour. The surgery did not go well and I contracted a post-op infection that sky-rocketed my C-reactive protein levels. I was in severe pain and felt helpless and miserable while sitting in hospital for a total of 10 days because the nurses did not give me the proper antibiotics and the infection much longer than expected to go away. I missed a huge amount of work while in hospital, even longer because of potential nurse error, in addition to the 6 weeks I had to take off work for post-op recovery. This had a huge negative impact on my finances and my credibility at work;-26;3;moderately confident
5e848d5ec880ee02fbba41b0;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;I missed the deadline because my mother was playing with her cats and fell downstairs, about two steps tall, smashed her head on the ground and started bleeding heavily from the top of her eye. In that moment I didn't even think about the deadline and went to the pharmacy to grab one of those fast stitches with tape;-26;3;moderately confident
611e480c5772542ccce1a22f;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;"On February 21, 2023, the sun shone bright in the clear blue sky as I embarked on a leisurely drive through the countryside.

As I rounded a gentle curve, a sudden wind caused me to lose control of my car. panic surged as I struggled to control my car and it gave in causing it to fall in a ditch.

I was then stuck and unable to call for assistance or even get out of the car. I was unconscious until I suddenly woke up in a helicopter taking me to hospital.";-26;3;moderately confident
6622c576b71c4b0186c08a92;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;deceptive;It happened 10 months ago. I was on my way to school and for the first time in a few months I decided to take a car there instead of using public transport. I was making sure to pay attention to the road, and when I saw a person on a crosswalk trying to cross the road, I stopped. A car that was driving behind me didnt stop though and hit the back of my car in a very high speed, moving my vehicle at least 2 meters and creating a damage on my car that would later cost me at least $10,000.;-27;3;moderately confident
659b9201c3f3ad604a890b0c;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;I pride myself on never missing a deadline. It's virtually impossible since I always double check my projects, their deadlines and make sure everything is catalouged in one of the two organizational apps I always use: Asana and Monday. There was a period where a large number of projects landed on my desk which had to be finished at roughly the same date. No problem, I like working under pressure and I made sure to  finish all of them. Afterwards, my coworker came to me asking why I haven't submitted two of the projects and that we at risk of losing two very important clients. I calmly explained to him that the projects never made it to me. I asked him if he used the proper channels when submitting a new projects. He replied that he didn't, that it doesn't matter, since he delivered it in person. I told him that is not how we do things and told him to take it up with my superior. He did and I told him the same thing. Since neither of them could prove it was my fault, they dropped it and gave me a verbal reprimand.;-27;3;moderately confident
5e8208d95442a6028e919b7f;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;deceptive;"20 months ago i was driving my car, in the city i live to go to my work place.
Suddenly the camion that was lined up in front of me, pressed the brake pedal without no reason, because there weren't nothing in front of him. So i ended hitting his truck in the back. 
it was raining and there was a lot of water and a bird fly in front of me";-27;3;moderately confident
5d77c6aaf4983a0019adb60b;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I needed my wisdom teeth to be removed, so I went to the hospital to get this done. The surgery didn't go as planned as I got an allergic reaction to the anesthesia that was used (I have never had any procedure before, so this allergy wasn't known.). The surgeon gave me some additional medication to counter the swelling. After the surgery, I woke up a bit numb and after a while, I walked to the hospital bathroom and saw that there was a cut in my lip that happened while the surgery happened. I told the nurse this but she said that it wasn't bad. Eventually, my lip got infected and I needed this to be taken care of.;-27;3;moderately confident
6581a3af5cb933e9ed4d7ba8;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;On the 15th of January , a beautiful Monday it was, I walked to the office with a very important project that I was submitting to a client. My supervisor approached with a politely, telling me that the company had lost the client and its his fault by not communicating the exact deadline date to me, he said there's a chance we might get the client back and he needs my help because he cannot do it without me as I am a very good asset to the organization. He made me promise not to disclose anything to any of the employees. It felt good being trusted in that way.;-28;3;moderately confident
6103a3ece71ab061d5624402;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;It was in university with my bachelors thesis. I had to submit my almost finished draft by april 29th. Till then i can admit, i wasnt putting as much effort as i should have with the writing, and had dragged it out to the last minute. Through out the whole process, i had almost no communication with my supervisor, when i tried to contact her, she always lacked the time and it felt as she has never the time to help me with my problems, soo i felt uncomfortable every time when i had to write to her for some help. But even though i did everything by the last minute, i managed to subit my work on the deadline. But as im done with this, i get an automatic email back, that my supervisor is on vacation. And since we didnt communicate as much, i wasnt informed that she wouldnt be available. And due to this, she wasnt available to check my work to send me forward with it. I started to panic. But i wasnt the only student who had her as a supervisor, and they had the same exact problem as me.  I first tried to contact my program advisor, she wasnt much help with my problem, she said i should go talk to the dean. And when i went to talk with the dean, she told me, that she cant help and i should go talk to my program supervisor! Everyone just seemed to try to push this problem on someone else and no one was there to really help me with it. All hope was almost lost for me and the other students, we thought that we would not graduate this year. But in the last moments, we got a email back, that we are being sent forward with our work. And that we can present it and show it at a later date. In the end everything seemed to work out, but the expierience was stresful and unpleasent. We didnt get to present on a day as everyone else did, but we still got to do it. We got lucky.;-28;3;moderately confident
6133a97236d89cffd20e5fa4;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;About 6 months ago, I was involved in the most terrible accident ever! On that fateful day, I had to make use of the transport provided by work for staff, as our family car had to undergo repairs at that time. Not long after we left the work premises, as we drove on the highway, we heard a loud popping sound, resembling a gunshot, and before we even had the chance to find out what was going on, the car veered off its lane and drove across the next lane and slammed into a brick wall on the side of the highway. We all trooped out of the now stationery vehicle moaning and groaning in pain as we all held different parts of our bodies that had bee affected during the accident. One colleague was lying just in front of the vehicle with blood oozing out of his ears, nose and mouth while another lady complained of severe headache and ringing in ears and a few others complained of sore knees, elbows, backs and so on. Myself, I had pains all over my body and couldn't quite point out which part was more painful than the other. Before long, an ambulance, police car and a host of other people got busy helping us and getting statements and all that. We later learned that the vehicle we drove in burst a tyre and also the brakes were not working, and sadly this cost us the life of our dear colleague. Very traumatic experience indeed.;-28;3;moderately confident
61278ed955c9c0f27457ae1b;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;"Missing a deadline at work because of bad organization. I remember the day like it was yesterday. It was in February and I was working from home when I remembered that I had left a project given to me 6 months ago for the last minute and that last minute was that day.
I found myself panicking but then I remembered that I had been in much more difficult situations which I managed to successfully overcome. So I just calmed myself down with a deep breadth and just like that I remember that I had done a similar project last year and therefore I had a template to work around. This saved me a lot of time but unfortunately I still couldn't meet the deadline but even my hald done work got me good par";-28;3;moderately confident
60e9645361b411f90370a970;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;me and my other cousin went to visit our cousin at his hometown. We got together around 1pm then headed to a chill lounge around his township. We got there bought food and drinks and chilled there till late. As we were going home we witnessed an accident abit far from us on the highway. About 200m from the accident there was debrie on the road from the accident and my cousin tried sweving around it to avoid hitting some of the big stuff taht might damage the car, thats when he lost control at high speed and hit the embarkment turned a couple of times to hit the other embarkment on the other side of the road to finally ram into the sationery cars that were involved in the accident. We caused more pileup to the initial accident. Lucky to be alive really and we didnt collide into any humans thank God.;-29;3;moderately confident
5bef0e8f1e78580001dbedf1;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;deceptive;"I wask asked to prepare a monthy report consisting of SLA and KPI of the Service Desk that I am member of. I usually prepare this report or other collegaue at the same position as mine. Due to the miscommunication between us none of us prepared the data. We were made aware of this the next day when we received multiple messages and reminders ""Is the report prepared?""";-29;3;moderately confident
